"","Dispatching_base_num","numOutput","year","month","day","hour","Borough","Zone","ZipCode","Date","TemperatureF","Preci","Events"
"17125","B02682",1651,2015,6,22,19,"Brooklyn","Park Slope","11215","2015/6/22 19:51",NA,"N/A",""
"17126","B02682",1589,2015,6,22,20,"Manhattan","Midtown North","10036","2015/6/22 20:51",NA,"N/A",""
"17127","B02682",1683,2015,6,22,21,"Manhattan","Inwood","10034","2015/6/22 21:51",NA,"N/A",""
"17128","B02682",1680,2015,6,22,22,"Manhattan","West Chelsea/Hudson Yards","10014","2015/6/22 22:51",NA,"N/A",""
"17129","B02682",1269,2015,6,22,23,"Brooklyn","DUMBO/Vinegar Hill","11201","2015/6/22 23:51",NA,"N/A",""
"17130","B02682",772,2015,6,23,0,"Brooklyn","Stuyvesant Heights","11221","2015/6/23 0:51",NA,"N/A",""
"17131","B02682",437,2015,6,23,1,"Brooklyn","Bushwick South","11221","2015/6/23 1:51",NA,"N/A",""
"17132","B02682",249,2015,6,23,2,"Brooklyn","Bushwick South","11221","2015/6/23 2:51",NA,"N/A",""
"17133","B02682",172,2015,6,23,3,"Manhattan","Murray Hill","10016","2015/6/23 3:51",NA,"N/A",""
"17134","B02682",209,2015,6,23,4,"Brooklyn","Williamsburg (North Side)","11249","2015/6/23 4:51",NA,"N/A",""
"17135","B02682",455,2015,6,23,5,"Manhattan","Washington Heights North","10032","2015/6/23 5:51",NA,"N/A",""
"17136","B02682",731,2015,6,23,6,"Manhattan","Hamilton Heights","10031","2015/6/23 6:51",NA,"N/A",""
"17137","B02682",1226,2015,6,23,7,"Manhattan","East Chelsea","10011","2015/6/23 7:51",NA,"N/A",""
"17138","B02682",1698,2015,6,23,8,"Manhattan","Lenox Hill West","10065","2015/6/23 8:51",NA,"N/A",""
"17139","B02682",1694,2015,6,23,9,"Manhattan","World Trade Center","10006","2015/6/23 9:51",NA,"N/A",""
"17140","B02682",1390,2015,6,23,10,"Manhattan","Meatpacking/West Village West","10013","2015/6/23 10:51",NA,"N/A",""
"17141","B02682",1315,2015,6,23,11,"Manhattan","Midtown Center","10176","2015/6/23 11:51",NA,"N/A",""
"17142","B02682",1303,2015,6,23,12,"Manhattan","Financial District South","10005","2015/6/23 12:51",NA,"N/A",""
"17143","B02682",1316,2015,6,23,13,"Manhattan","Little Italy/NoLiTa","10012","2015/6/23 13:51",NA,"N/A",""
"17144","B02682",1409,2015,6,23,14,"Manhattan","Midtown Center","10176","2015/6/23 14:51",NA,"N/A",""
"17145","B02682",1492,2015,6,23,15,"Brooklyn","Bedford","11216","2015/6/23 15:51",NA,"N/A",""
"17146","B02682",1623,2015,6,23,16,"Manhattan","Midtown Center","10176","2015/6/23 16:51",NA,"N/A",""
"17147","B02682",2011,2015,6,23,17,"Manhattan","Greenwich Village North","10014","2015/6/23 17:51",NA,"N/A",""
"17148","B02682",2874,2015,6,23,18,"Manhattan","Lower East Side","10002","2015/6/23 18:51",NA,"N/A",""
"17149","B02682",2956,2015,6,23,19,"Manhattan","Times Sq/Theatre District","10036","2015/6/23 19:51",NA,"0.02",""
"17150","B02682",2420,2015,6,23,20,"Manhattan","Times Sq/Theatre District","10036","2015/6/23 20:51",NA,"0",""
"17151","B02682",2229,2015,6,23,21,"Manhattan","Lincoln Square West","10023","2015/6/23 21:51",NA,"N/A",""
"17152","B02682",2049,2015,6,23,22,"Brooklyn","Fort Greene","11205","2015/6/23 22:51",NA,"N/A",""
"17153","B02682",1617,2015,6,23,23,"Manhattan","East Chelsea","10011","2015/6/23 23:51",NA,"N/A",""
"17154","B02682",1048,2015,6,24,0,"Brooklyn","East Williamsburg","11211","2015/6/24 0:51",NA,"N/A",""
"17155","B02682",581,2015,6,24,1,"Manhattan","Lincoln Square East","10023","2015/6/24 1:51",NA,"N/A",""
"17156","B02682",311,2015,6,24,2,"Manhattan","Penn Station/Madison Sq West","10001","2015/6/24 2:51",NA,"N/A",""
"17157","B02682",225,2015,6,24,3,"Brooklyn","Crown Heights North","11213","2015/6/24 3:51",NA,"N/A",""
"17158","B02682",277,2015,6,24,4,"Queens","Richmond Hill","11418","2015/6/24 4:51",NA,"N/A",""
"17159","B02682",430,2015,6,24,5,"Manhattan","West Village","10014","2015/6/24 5:51",NA,"N/A",""
"17160","B02682",782,2015,6,24,6,"Queens","JFK Airport","11430","2015/6/24 6:51",NA,"N/A",""
"17161","B02682",1277,2015,6,24,7,"Brooklyn","Williamsburg (South Side)","11211","2015/6/24 7:51",NA,"N/A",""
"17162","B02682",1708,2015,6,24,8,"Manhattan","Upper West Side South","10024","2015/6/24 8:51",NA,"N/A",""
"17163","B02682",1634,2015,6,24,9,"Manhattan","Meatpacking/West Village West","10013","2015/6/24 9:51",NA,"N/A",""
"17164","B02682",1316,2015,6,24,10,"Brooklyn","Williamsburg (North Side)","11249","2015/6/24 10:51",NA,"N/A",""
"17165","B02682",1229,2015,6,24,11,"Manhattan","TriBeCa/Civic Center","11201","2015/6/24 11:51",NA,"N/A",""
"17166","B02682",1226,2015,6,24,12,"Manhattan","Midtown East","10022","2015/6/24 12:51",NA,"N/A",""
"17167","B02682",1245,2015,6,24,13,"Manhattan","Upper West Side North","10024","2015/6/24 13:51",NA,"N/A",""
"17168","B02682",1454,2015,6,24,14,"Brooklyn","Williamsburg (North Side)","11249","2015/6/24 14:51",NA,"N/A",""
"17169","B02682",1494,2015,6,24,15,"Queens","Flushing","11354","2015/6/24 15:51",NA,"N/A",""
"17170","B02682",1671,2015,6,24,16,"Manhattan","Greenwich Village North","10014","2015/6/24 16:51",NA,"N/A",""
"17171","B02682",1926,2015,6,24,17,"Brooklyn","Ocean Parkway South","11218","2015/6/24 17:51",NA,"N/A",""
"17172","B02682",2304,2015,6,24,18,"Manhattan","Midtown North","10036","2015/6/24 18:51",NA,"N/A",""
"17173","B02682",2244,2015,6,24,19,"Brooklyn","Park Slope","11215","2015/6/24 19:51",NA,"N/A",""
"17174","B02682",2138,2015,6,24,20,"Bronx","Woodlawn/Wakefield","10470","2015/6/24 20:51",NA,"N/A",""
"17175","B02682",2356,2015,6,24,21,"Manhattan","Two Bridges/Seward Park","10002","2015/6/24 21:51",NA,"N/A",""
"17176","B02682",2326,2015,6,24,22,"Manhattan","Union Sq","10003","2015/6/24 22:51",NA,"N/A",""
"17177","B02682",2029,2015,6,24,23,"Queens","LaGuardia Airport","11371","2015/6/24 23:51",NA,"N/A",""
"17178","B02682",1202,2015,6,25,0,"Manhattan","TriBeCa/Civic Center","11201","2015/6/25 0:51",NA,"N/A",""
"17179","B02682",598,2015,6,25,1,"Manhattan","Union Sq","10003","2015/6/25 1:51",NA,"N/A",""
"17180","B02682",373,2015,6,25,2,"Queens","Elmhurst/Maspeth","11377","2015/6/25 2:51",NA,"N/A",""
"17181","B02682",269,2015,6,25,3,"Manhattan","East Chelsea","10011","2015/6/25 3:51",NA,"N/A",""
"17182","B02682",318,2015,6,25,4,"Brooklyn","Bushwick South","11221","2015/6/25 4:51",NA,"N/A",""
"17183","B02682",460,2015,6,25,5,"Manhattan","Greenwich Village South","10014","2015/6/25 5:51",NA,"N/A",""
"17184","B02682",823,2015,6,25,6,"Manhattan","Sutton Place/Turtle Bay North","10022","2015/6/25 6:51",NA,"N/A",""
"17185","B02682",1281,2015,6,25,7,"Brooklyn","Clinton Hill","11238","2015/6/25 7:51",NA,"N/A",""
"17186","B02682",1706,2015,6,25,8,"Queens","Long Island City/Hunters Point","11101","2015/6/25 8:51",NA,"N/A",""
"17187","B02682",1656,2015,6,25,9,"Manhattan","Alphabet City","10009","2015/6/25 9:51",NA,"N/A",""
"17188","B02682",1332,2015,6,25,10,"Manhattan","East Chelsea","10011","2015/6/25 10:51",NA,"N/A",""
"17189","B02682",1311,2015,6,25,11,"Manhattan","Midtown East","10022","2015/6/25 11:51",NA,"N/A",""
"17190","B02682",1329,2015,6,25,12,"Manhattan","East Chelsea","10011","2015/6/25 12:51",NA,"N/A",""
"17191","B02682",1290,2015,6,25,13,"Manhattan","Flatiron","10010","2015/6/25 13:51",NA,"N/A",""
"17192","B02682",1413,2015,6,25,14,"Brooklyn","Fort Greene","11205","2015/6/25 14:51",NA,"N/A",""
"17193","B02682",1590,2015,6,25,15,"Manhattan","Union Sq","10003","2015/6/25 15:51",NA,"N/A",""
"17194","B02682",1806,2015,6,25,16,"Manhattan","Yorkville East","10028","2015/6/25 16:51",NA,"N/A",""
"17195","B02682",1993,2015,6,25,17,"Queens","Jamaica","11433","2015/6/25 17:51",NA,"N/A",""
"17196","B02682",2292,2015,6,25,18,"Manhattan","Times Sq/Theatre District","10036","2015/6/25 18:51",NA,"N/A",""
"17197","B02682",2475,2015,6,25,19,"Queens","Astoria","11102","2015/6/25 19:51",NA,"N/A",""
"17198","B02682",2519,2015,6,25,20,"Manhattan","East Chelsea","10011","2015/6/25 20:51",NA,"N/A",""
"17199","B02682",2772,2015,6,25,21,"Manhattan","TriBeCa/Civic Center","11201","2015/6/25 21:51",NA,"N/A",""
"17200","B02682",2731,2015,6,25,22,"Manhattan","Clinton East","10019","2015/6/25 22:51",NA,"N/A",""
"17201","B02682",2508,2015,6,25,23,"Manhattan","Gramercy","10017","2015/6/25 23:51",NA,"N/A",""
"17202","B02682",1589,2015,6,26,0,"Manhattan","Clinton East","10019","2015/6/26 0:51",NA,"N/A",""
"17203","B02682",915,2015,6,26,1,"Brooklyn","Williamsburg (North Side)","11249","2015/6/26 1:51",NA,"N/A",""
"17204","B02682",543,2015,6,26,2,"Manhattan","Meatpacking/West Village West","10013","2015/6/26 2:51",NA,"N/A",""
"17205","B02682",414,2015,6,26,3,"Manhattan","Flatiron","10010","2015/6/26 3:51",NA,"N/A",""
"17206","B02682",378,2015,6,26,4,"Manhattan","Midtown South","10036","2015/6/26 4:51",NA,"N/A",""
"17207","B02682",520,2015,6,26,5,"Manhattan","Union Sq","10003","2015/6/26 5:51",NA,"N/A",""
"17208","B02682",780,2015,6,26,6,"Manhattan","Upper East Side North","10075","2015/6/26 6:51",NA,"N/A",""
"17209","B02682",1262,2015,6,26,7,"Brooklyn","Greenpoint","11222","2015/6/26 7:51",NA,"N/A",""
"17210","B02682",1657,2015,6,26,8,"Manhattan","Clinton East","10019","2015/6/26 8:51",NA,"N/A",""
"17211","B02682",1581,2015,6,26,9,"Queens","Elmhurst","11373","2015/6/26 9:51",NA,"N/A",""
"17212","B02682",1254,2015,6,26,10,"Manhattan","Lower East Side","10002","2015/6/26 10:51",NA,"N/A",""
"17213","B02682",1280,2015,6,26,11,"Manhattan","Times Sq/Theatre District","10036","2015/6/26 11:51",NA,"N/A",""
"17214","B02682",1306,2015,6,26,12,"Manhattan","West Chelsea/Hudson Yards","10014","2015/6/26 12:51",NA,"N/A",""
"17215","B02682",1300,2015,6,26,13,"Queens","Cambria Heights","11411","2015/6/26 13:51",NA,"N/A",""
"17216","B02682",1466,2015,6,26,14,"Manhattan","Upper East Side North","10075","2015/6/26 14:51",NA,"N/A",""
"17217","B02682",1584,2015,6,26,15,"Brooklyn","Crown Heights North","11213","2015/6/26 15:51",NA,"N/A",""
"17218","B02682",1755,2015,6,26,16,"Manhattan","Garment District","10018","2015/6/26 16:51",NA,"N/A",""
"17219","B02682",1927,2015,6,26,17,"Manhattan","Midtown North","10036","2015/6/26 17:51",NA,"N/A",""
"17220","B02682",2247,2015,6,26,18,"Manhattan","Murray Hill","10016","2015/6/26 18:51",NA,"N/A",""
"17221","B02682",2346,2015,6,26,19,"Manhattan","Lenox Hill East","10065","2015/6/26 19:51",NA,"N/A",""
"17222","B02682",2297,2015,6,26,20,"Brooklyn","Williamsburg (North Side)","11249","2015/6/26 20:51",NA,"N/A",""
"17223","B02682",2337,2015,6,26,21,"Manhattan","Kips Bay","10016","2015/6/26 21:51",NA,"N/A",""
"17224","B02682",2689,2015,6,26,22,"Manhattan","Hudson Sq","10013","2015/6/26 22:51",NA,"N/A",""
"17225","B02682",2880,2015,6,26,23,"Queens","Long Island City/Hunters Point","11101","2015/6/26 23:51",NA,"N/A",""
"17226","B02682",2789,2015,6,27,0,"Manhattan","Little Italy/NoLiTa","10012","2015/6/27 0:51",NA,"N/A",""
"17227","B02682",2124,2015,6,27,1,"Manhattan","Lower East Side","10002","2015/6/27 1:51",NA,"N/A",""
"17228","B02682",1577,2015,6,27,2,"Manhattan","Flatiron","10010","2015/6/27 2:51",NA,"N/A",""
"17229","B02682",1220,2015,6,27,3,"Manhattan","TriBeCa/Civic Center","11201","2015/6/27 3:51",NA,"N/A",""
"17230","B02682",943,2015,6,27,4,"Queens","Steinway","11105","2015/6/27 4:51",NA,"N/A",""
"17231","B02682",480,2015,6,27,5,"Brooklyn","Bedford","11216","2015/6/27 5:51",NA,"N/A",""
"17232","B02682",510,2015,6,27,6,"Brooklyn","Williamsburg (North Side)","11249","2015/6/27 6:51",NA,"N/A",""
"17233","B02682",542,2015,6,27,7,"Brooklyn","East Williamsburg","11211","2015/6/27 7:51",NA,"N/A",""
"17234","B02682",766,2015,6,27,8,"Manhattan","Greenwich Village South","10014","2015/6/27 8:51",NA,"N/A",""
"17235","B02682",982,2015,6,27,9,"Brooklyn","DUMBO/Vinegar Hill","11201","2015/6/27 9:51",NA,"N/A",""
"17236","B02682",1218,2015,6,27,10,"Brooklyn","Downtown Brooklyn/MetroTech","11201","2015/6/27 10:51",NA,"N/A",""
"17237","B02682",1386,2015,6,27,11,"Manhattan","Murray Hill","10016","2015/6/27 11:51",NA,"N/A",""
"17238","B02682",1598,2015,6,27,12,"Manhattan","Kips Bay","10016","2015/6/27 12:51",NA,"N/A",""
"17239","B02682",1621,2015,6,27,13,"Manhattan","Little Italy/NoLiTa","10012","2015/6/27 13:51",NA,"N/A",""
"17240","B02682",1701,2015,6,27,14,"Manhattan","Meatpacking/West Village West","10013","2015/6/27 14:51",NA,"N/A",""
"17241","B02682",2348,2015,6,27,15,"Manhattan","Lincoln Square East","10023","2015/6/27 15:51",NA,"0.01","Rain"
"17242","B02682",2868,2015,6,27,16,"Manhattan","Midtown North","10036","2015/6/27 16:51",62.1,"0.04","Rain"
"17243","B02682",9477,2015,6,27,17,"Manhattan","Meatpacking/West Village West","10013","2015/6/27 17:28",61,"0.05","Rain"
"17244","B02682",6692,2015,6,27,18,"Manhattan","Penn Station/Madison Sq West","10001","2015/6/27 18:51",61,"0.09","Rain"
"17245","B02682",11112,2015,6,27,19,"Manhattan","Kips Bay","10016","2015/6/27 19:51",NA,"0.18","Rain"
"17246","B02682",14456,2015,6,27,20,"Brooklyn","Stuyvesant Heights","11221","2015/6/27 20:51",59,"0.2","Rain"
"17247","B02682",7714,2015,6,27,21,"Manhattan","Flatiron","10010","2015/6/27 21:51",59,"0.17","Rain"
"17248","B02682",15552,2015,6,27,22,"Manhattan","Hudson Sq","10013","2015/6/27 22:16",59,"0.1","Rain"
"17249","B02682",14752,2015,6,27,23,"Manhattan","Lenox Hill West","10065","2015/6/27 23:51",61,"0.1","Rain"
"17250","B02682",6586,2015,6,28,0,"Manhattan","Clinton East","10019","2015/6/28 0:51",62.1,"0.09","Rain"
"17251","B02682",9916,2015,6,28,1,"Manhattan","Stuy Town/Peter Cooper Village","10009","2015/6/28 1:00",62.1,"0.01","Rain"
"17252","B02682",1735,2015,6,28,2,"Brooklyn","Williamsburg (North Side)","11249","2015/6/28 2:51",NA,"0.07","Rain"
"17253","B02682",3840,2015,6,28,3,"Manhattan","East Chelsea","10011","2015/6/28 3:51",NA,"0.12","Rain"
"17254","B02682",842,2015,6,28,4,"Manhattan","Yorkville East","10028","2015/6/28 4:51",NA,"0.01",""
"17255","B02682",440,2015,6,28,5,"Brooklyn","Williamsburg (North Side)","11249","2015/6/28 5:51",NA,"0.01","Rain"
"17256","B02682",802,2015,6,28,6,"Manhattan","West Chelsea/Hudson Yards","10014","2015/6/28 6:51",NA,"0.01",""
"17257","B02682",900,2015,6,28,7,"Queens","Elmhurst/Maspeth","11377","2015/6/28 7:05",NA,"N/A",""
"17258","B02682",655,2015,6,28,8,"Manhattan","East Chelsea","10011","2015/6/28 8:51",NA,"N/A",""
"17259","B02682",874,2015,6,28,9,"Manhattan","Union Sq","10003","2015/6/28 9:51",NA,"N/A",""
"17260","B02682",2402,2015,6,28,10,"Manhattan","East Village","10009","2015/6/28 10:51",NA,"N/A",""
"17261","B02682",4200,2015,6,28,11,"Bronx","Mount Hope","10457","2015/6/28 11:51",NA,"N/A",""
"17262","B02682",4536,2015,6,28,12,"Manhattan","Seaport","10038","2015/6/28 12:51",NA,"N/A",""
"17263","B02682",7675,2015,6,28,13,"Manhattan","Yorkville West","10028","2015/6/28 13:35",NA,"N/A",""
"17264","B02682",7280,2015,6,28,14,"Manhattan","West Village","10014","2015/6/28 14:04",NA,"0","Rain"
"17265","B02682",2946,2015,6,28,15,"Manhattan","Yorkville East","10028","2015/6/28 15:51",NA,"N/A",""
"17266","B02682",1494,2015,6,28,16,"Manhattan","Garment District","10018","2015/6/28 16:51",NA,"N/A",""
"17267","B02682",1627,2015,6,28,17,"Brooklyn","Bushwick South","11221","2015/6/28 17:51",NA,"N/A",""
"17268","B02682",1563,2015,6,28,18,"Manhattan","Penn Station/Madison Sq West","10001","2015/6/28 18:51",NA,"N/A",""
"17269","B02682",1507,2015,6,28,19,"Manhattan","Washington Heights North","10032","2015/6/28 19:51",NA,"N/A",""
"17270","B02682",1509,2015,6,28,20,"Manhattan","Upper East Side South","10075","2015/6/28 20:51",NA,"N/A",""
"17271","B02682",1578,2015,6,28,21,"Manhattan","East Village","10009","2015/6/28 21:51",NA,"N/A",""
"17272","B02682",1701,2015,6,28,22,"Brooklyn","Bushwick South","11221","2015/6/28 22:51",NA,"N/A",""
"17273","B02682",1557,2015,6,28,23,"Queens","JFK Airport","11430","2015/6/28 23:51",NA,"N/A",""
"17274","B02682",917,2015,6,29,0,"Brooklyn","Clinton Hill","11238","2015/6/29 0:51",NA,"N/A",""
"17275","B02682",514,2015,6,29,1,"Queens","Long Island City/Hunters Point","11101","2015/6/29 1:51",NA,"N/A",""
"17276","B02682",341,2015,6,29,2,"Manhattan","West Chelsea/Hudson Yards","10014","2015/6/29 2:51",NA,"N/A",""
"17277","B02682",247,2015,6,29,3,"Brooklyn","Greenpoint","11222","2015/6/29 3:51",NA,"N/A",""
"17278","B02682",353,2015,6,29,4,"Manhattan","Seaport","10038","2015/6/29 4:51",NA,"N/A",""
"17279","B02682",587,2015,6,29,5,"Manhattan","TriBeCa/Civic Center","11201","2015/6/29 5:51",NA,"N/A",""
"17280","B02682",863,2015,6,29,6,"Manhattan","Washington Heights North","10032","2015/6/29 6:51",NA,"N/A",""
"17281","B02682",1148,2015,6,29,7,"Brooklyn","Midwood","11230","2015/6/29 7:51",NA,"N/A",""
"17282","B02682",1501,2015,6,29,8,"Manhattan","Upper East Side North","10075","2015/6/29 8:51",NA,"N/A",""
"17283","B02682",1454,2015,6,29,9,"Brooklyn","Midwood","11230","2015/6/29 9:51",NA,"N/A",""
"17284","B02682",1162,2015,6,29,10,"Manhattan","Greenwich Village North","10014","2015/6/29 10:51",NA,"N/A",""
"17285","B02682",1107,2015,6,29,11,"Manhattan","Penn Station/Madison Sq West","10001","2015/6/29 11:51",NA,"N/A",""
"17286","B02682",1087,2015,6,29,12,"Queens","LaGuardia Airport","11371","2015/6/29 12:51",NA,"N/A",""
"17287","B02682",1038,2015,6,29,13,"Manhattan","Sutton Place/Turtle Bay North","10022","2015/6/29 13:51",NA,"N/A",""
"17288","B02682",1114,2015,6,29,14,"Manhattan","Lower East Side","10002","2015/6/29 14:51",NA,"N/A",""
"17289","B02682",1172,2015,6,29,15,"Brooklyn","Gowanus","11215","2015/6/29 15:51",NA,"N/A",""
"17290","B02682",1268,2015,6,29,16,"Queens","LaGuardia Airport","11371","2015/6/29 16:51",NA,"N/A",""
"17291","B02682",1564,2015,6,29,17,"Manhattan","Midtown South","10036","2015/6/29 17:51",NA,"N/A",""
"17292","B02682",1703,2015,6,29,18,"Manhattan","TriBeCa/Civic Center","11201","2015/6/29 18:51",NA,"N/A",""
"17293","B02682",1614,2015,6,29,19,"Manhattan","SoHo","10013","2015/6/29 19:51",NA,"N/A",""
"17294","B02682",1613,2015,6,29,20,"Manhattan","Times Sq/Theatre District","10036","2015/6/29 20:51",NA,"N/A",""
"17295","B02682",1687,2015,6,29,21,"Manhattan","Yorkville West","10028","2015/6/29 21:51",NA,"N/A",""
"17296","B02682",1649,2015,6,29,22,"Manhattan","Lincoln Square West","10023","2015/6/29 22:51",NA,"N/A",""
"17297","B02682",1325,2015,6,29,23,"Bronx","Allerton/Pelham Gardens","10461","2015/6/29 23:51",NA,"N/A",""
"17298","B02682",855,2015,6,30,0,"Brooklyn","Ocean Hill","11230","2015/6/30 0:51",NA,"N/A",""
"17299","B02682",439,2015,6,30,1,"Manhattan","Union Sq","10003","2015/6/30 1:51",NA,"N/A",""
"17300","B02682",263,2015,6,30,2,"Brooklyn","Greenpoint","11222","2015/6/30 2:51",NA,"N/A",""
"17301","B02682",192,2015,6,30,3,"Queens","JFK Airport","11430","2015/6/30 3:51",NA,"N/A",""
"17302","B02682",264,2015,6,30,4,"Manhattan","Bloomingdale","10025","2015/6/30 4:51",NA,"N/A",""
"17303","B02682",400,2015,6,30,5,"Brooklyn","Flatbush/Ditmas Park","11226","2015/6/30 5:51",NA,"N/A",""
"17304","B02682",712,2015,6,30,6,"Manhattan","Flatiron","10010","2015/6/30 6:51",NA,"N/A",""
"17305","B02682",1177,2015,6,30,7,"Manhattan","East Village","10009","2015/6/30 7:51",NA,"N/A",""
"17306","B02682",1615,2015,6,30,8,"Manhattan","Flatiron","10010","2015/6/30 8:51",NA,"N/A",""
"17307","B02682",1473,2015,6,30,9,"Brooklyn","South Williamsburg","11249","2015/6/30 9:51",NA,"N/A",""
"17308","B02682",1121,2015,6,30,10,"Manhattan","Times Sq/Theatre District","10036","2015/6/30 10:51",NA,"N/A",""
"17309","B02682",1101,2015,6,30,11,"Manhattan","West Chelsea/Hudson Yards","10014","2015/6/30 11:51",NA,"N/A",""
"17310","B02682",1122,2015,6,30,12,"Manhattan","Meatpacking/West Village West","10013","2015/6/30 12:51",NA,"N/A",""
"17311","B02682",1083,2015,6,30,13,"Manhattan","West Village","10014","2015/6/30 13:51",NA,"N/A",""
"17312","B02682",1197,2015,6,30,14,"Manhattan","Midtown North","10036","2015/6/30 14:51",NA,"N/A",""
"17313","B02682",1282,2015,6,30,15,"Manhattan","Battery Park City","10080","2015/6/30 15:51",NA,"N/A",""
"17314","B02682",1489,2015,6,30,16,"Manhattan","Flatiron","10010","2015/6/30 16:51",NA,"N/A",""
"17315","B02682",1686,2015,6,30,17,"Brooklyn","Greenpoint","11222","2015/6/30 17:51",NA,"N/A",""
"17316","B02682",2092,2015,6,30,18,"Manhattan","Meatpacking/West Village West","10013","2015/6/30 18:51",NA,"N/A",""
"17317","B02682",4142,2015,6,30,19,"Manhattan","Murray Hill","10016","2015/6/30 19:51",NA,"N/A",""
"17318","B02682",7816,2015,6,30,20,"Brooklyn","Carroll Gardens","11231","2015/6/30 20:51",NA,"N/A",""
"17319","B02682",2149,2015,6,30,21,"Brooklyn","Greenpoint","11222","2015/6/30 21:51",NA,"N/A",""
"17320","B02682",2087,2015,6,30,22,"Manhattan","East Harlem North","10029","2015/6/30 22:51",NA,"N/A",""
"17321","B02682",3326,2015,6,30,23,"Brooklyn","Bedford","11216","2015/6/30 23:51",NA,"N/A",""
"17322","B02764",3310,2015,1,1,0,"Manhattan","East Chelsea","10011","2015/1/1 0:51",28,"N/A",""
"17323","B02764",3051,2015,1,1,1,"Manhattan","Clinton East","10019","2015/1/1 1:51",28,"N/A",""
"17324","B02764",3584,2015,1,1,2,"Manhattan","Greenwich Village North","10014","2015/1/1 2:51",27,"N/A",""
"17325","B02764",3012,2015,1,1,3,"Brooklyn","DUMBO/Vinegar Hill","11201","2015/1/1 3:51",27,"N/A",""
"17326","B02764",1981,2015,1,1,4,"Queens","Steinway","11105","2015/1/1 4:51",27,"N/A",""
"17327","B02764",1000,2015,1,1,5,"Manhattan","East Harlem North","10029","2015/1/1 5:51",27,"N/A",""
"17328","B02764",593,2015,1,1,6,"Manhattan","Central Harlem","10035","2015/1/1 6:51",27,"N/A",""
"17329","B02764",344,2015,1,1,7,"Manhattan","East Village","10009","2015/1/1 7:51",27,"N/A",""
"17330","B02764",280,2015,1,1,8,"Manhattan","Gramercy","10017","2015/1/1 8:51",28,"N/A",""
"17331","B02764",309,2015,1,1,9,"Manhattan","Sutton Place/Turtle Bay North","10022","2015/1/1 9:51",30,"N/A",""
"17332","B02764",392,2015,1,1,10,"Manhattan","Lincoln Square West","10023","2015/1/1 10:51",30.9,"N/A",""
"17333","B02764",533,2015,1,1,11,"Manhattan","Flatiron","10010","2015/1/1 11:51",33.1,"N/A",""
"17334","B02764",638,2015,1,1,12,"Brooklyn","Cypress Hills","11208","2015/1/1 12:51",35.1,"N/A",""
"17335","B02764",769,2015,1,1,13,"Manhattan","Hudson Sq","10013","2015/1/1 13:51",37,"N/A",""
"17336","B02764",868,2015,1,1,14,"Queens","Ridgewood","11385","2015/1/1 14:51",37.9,"N/A",""
"17337","B02764",958,2015,1,1,15,"Manhattan","Greenwich Village North","10014","2015/1/1 15:51",39,"N/A",""
"17338","B02764",1099,2015,1,1,16,"Brooklyn","Williamsburg (North Side)","11249","2015/1/1 16:51",39,"N/A",""
"17339","B02764",1210,2015,1,1,17,"Manhattan","Yorkville West","10028","2015/1/1 17:51",39,"N/A",""
"17340","B02764",1184,2015,1,1,18,"Manhattan","East Harlem North","10029","2015/1/1 18:51",39,"N/A",""
"17341","B02764",1184,2015,1,1,19,"Manhattan","East Village","10009","2015/1/1 19:51",37.9,"N/A",""
"17342","B02764",1109,2015,1,1,20,"Bronx","West Concourse","10452","2015/1/1 20:51",37.9,"N/A",""
"17343","B02764",1060,2015,1,1,21,"Manhattan","Union Sq","10003","2015/1/1 21:51",37.9,"N/A",""
"17344","B02764",1024,2015,1,1,22,"Brooklyn","East Williamsburg","11211","2015/1/1 22:51",37.9,"N/A",""
"17345","B02764",855,2015,1,1,23,"Manhattan","Upper East Side North","10075","2015/1/1 23:51",37,"N/A",""
"17346","B02764",700,2015,1,2,0,"Manhattan","Kips Bay","10016","2015/1/2 0:51",37.9,"N/A",""
"17347","B02764",446,2015,1,2,1,"Queens","Forest Hills","11375","2015/1/2 1:51",37,"N/A",""
"17348","B02764",245,2015,1,2,2,"Manhattan","Greenwich Village South","10014","2015/1/2 2:51",37,"N/A",""
"17349","B02764",211,2015,1,2,3,"Manhattan","SoHo","10013","2015/1/2 3:51",37,"N/A",""
"17350","B02764",225,2015,1,2,4,"Manhattan","Times Sq/Theatre District","10036","2015/1/2 4:51",36,"N/A",""
"17351","B02764",222,2015,1,2,5,"Queens","Elmhurst","11373","2015/1/2 5:51",36,"N/A",""
"17352","B02764",293,2015,1,2,6,"Manhattan","Manhattanville","10027","2015/1/2 6:51",36,"N/A",""
"17353","B02764",408,2015,1,2,7,"Manhattan","East Village","10009","2015/1/2 7:51",36,"N/A",""
"17354","B02764",568,2015,1,2,8,"Manhattan","East Harlem South","10029","2015/1/2 8:51",37.9,"N/A",""
"17355","B02764",632,2015,1,2,9,"Brooklyn","Williamsburg (North Side)","11249","2015/1/2 9:51",39,"N/A",""
"17356","B02764",686,2015,1,2,10,"Manhattan","Clinton East","10019","2015/1/2 10:51",41,"N/A",""
"17357","B02764",804,2015,1,2,11,"Manhattan","Kips Bay","10016","2015/1/2 11:51",39.9,"N/A",""
"17358","B02764",898,2015,1,2,12,"Manhattan","Murray Hill","10016","2015/1/2 12:51",41,"N/A",""
"17359","B02764",883,2015,1,2,13,"Manhattan","East Chelsea","10011","2015/1/2 13:51",42.1,"N/A",""
