"","Dispatching_base_num","numOutput","year","month","day","Borough","Zone","ZipCode","Date","TemperatureF","Preci","Events","workDay"
"1013","B02765",9324,2015,4,18,"Manhattan","Union Sq","10003","2015/4/18",70,"0","",0
"1014","B02765",7643,2015,4,19,"Manhattan","Upper West Side South","10024","2015/4/19",56,"0","",0
"1015","B02765",7613,2015,4,20,"Brooklyn","Brooklyn Heights","11201","2015/4/20",52,"1.37","Fog-Rain",1
"1016","B02765",6728,2015,4,21,"Brooklyn","Brooklyn Heights","11201","2015/4/21",59,"0.2","Rain",1
"1017","B02765",8315,2015,4,22,"Queens","Steinway","11105","2015/4/22",59,"0.05","Rain",1
"1018","B02765",9056,2015,4,23,"Manhattan","Midtown Center","10176","2015/4/23",47,"0","",1
"1019","B02765",10036,2015,4,24,"Manhattan","East Village","10009","2015/4/24",46,"0","",1
"1020","B02765",10649,2015,4,25,"Manhattan","Midtown East","10022","2015/4/25",50,"0","",0
"1021","B02765",8894,2015,4,26,"Brooklyn","Williamsburg (North Side)","11249","2015/4/26",55,"0","",0
"1022","B02765",6442,2015,4,27,"Manhattan","Midtown East","10022","2015/4/27",56,"0","",1
"1023","B02765",6989,2015,4,28,"Manhattan","Lenox Hill West","10065","2015/4/28",61,"0","",1
"1024","B02765",7526,2015,4,29,"Manhattan","TriBeCa/Civic Center","11201","2015/4/29",64,"0","",1
"1025","B02765",8295,2015,4,30,"Manhattan","Times Sq/Theatre District","10036","2015/4/30",58,"0","",1
"1026","B02765",9231,2015,5,1,"Manhattan","TriBeCa/Civic Center","11201","2015/5/1",56,"0","",1
"1027","B02765",10620,2015,5,2,"Manhattan","East Village","10009","2015/5/2",61,"0","",0
"1028","B02765",7781,2015,5,3,"Queens","Baisley Park","11434","2015/5/3",66,"0","",0
"1029","B02765",6364,2015,5,4,"Manhattan","Sutton Place/Turtle Bay North","10022","2015/5/4",71,"0","",1
"1030","B02765",7549,2015,5,5,"Manhattan","Union Sq","10003","2015/5/5",76,"0","",1
"1031","B02765",7612,2015,5,6,"Manhattan","West Chelsea/Hudson Yards","10014","2015/5/6",66,"T","",1
"1032","B02765",8139,2015,5,7,"Brooklyn","Stuyvesant Heights","11221","2015/5/7",68,"0","",1
"1033","B02765",9078,2015,5,8,"Manhattan","Little Italy/NoLiTa","10012","2015/5/8",69,"0","",1
"1034","B02765",9842,2015,5,9,"Manhattan","Greenwich Village North","10014","2015/5/9",64,"0","",0
"1035","B02765",7836,2015,5,10,"Manhattan","Central Harlem","10035","2015/5/10",72,"0","",0
"1036","B02765",6801,2015,5,11,"Manhattan","Greenwich Village North","10014","2015/5/11",77,"T","Rain",1
"1037","B02765",7431,2015,5,12,"Manhattan","Central Park","10019","2015/5/12",75,"0","",1
"1038","B02765",8056,2015,5,13,"Brooklyn","Carroll Gardens","11231","2015/5/13",62,"0","",1
"1039","B02765",8492,2015,5,14,"Manhattan","Upper East Side South","10075","2015/5/14",62,"0","",1
"1040","B02765",9299,2015,5,15,"Manhattan","Clinton East","10019","2015/5/15",65,"0","",1
"1041","B02765",11885,2015,5,16,"Brooklyn","Crown Heights North","11213","2015/5/16",66,"0.3","Rain",0
"1042","B02765",9155,2015,5,17,"Manhattan","Midtown East","10022","2015/5/17",74,"0.02","Rain",0
"1043","B02765",7111,2015,5,18,"Manhattan","Upper East Side South","10075","2015/5/18",68,"0","",1
"1044","B02765",7532,2015,5,19,"Manhattan","Midtown North","10036","2015/5/19",70,"T","Rain",1
"1045","B02765",8186,2015,5,20,"Manhattan","Midtown South","10036","2015/5/20",61,"0","",1
"1046","B02765",8464,2015,5,21,"Manhattan","Meatpacking/West Village West","10013","2015/5/21",57,"0","",1
"1047","B02765",7961,2015,5,22,"Manhattan","Lincoln Square West","10023","2015/5/22",65,"0","",1
"1048","B02765",7704,2015,5,23,"Manhattan","Upper East Side South","10075","2015/5/23",60,"0","",0
"1049","B02765",6849,2015,5,24,"Manhattan","Hudson Sq","10013","2015/5/24",69,"0","",0
"1050","B02765",5888,2015,5,25,"Manhattan","West Village","10014","2015/5/25",75,"0","",1
"1051","B02765",6654,2015,5,26,"Brooklyn","Williamsburg (South Side)","11211","2015/5/26",78,"0","",1
"1052","B02765",8010,2015,5,27,"Brooklyn","Fort Greene","11205","2015/5/27",78,"0.08","Rain",1
"1053","B02765",8858,2015,5,28,"Brooklyn","Clinton Hill","11238","2015/5/28",78,"0","",1
"1054","B02765",9394,2015,5,29,"Brooklyn","Greenpoint","11222","2015/5/29",75,"0","",1
"1055","B02765",9903,2015,5,30,"Manhattan","West Village","10014","2015/5/30",76,"0","",0
"1056","B02765",9487,2015,5,31,"Brooklyn","Greenpoint","11222","2015/5/31",72,"1.46","Fog-Rain",0
"1057","B02765",8478,2015,6,1,"Brooklyn","Park Slope","11215","2015/6/1",55,"0.72","Rain",1
"1058","B02765",8532,2015,6,2,"Manhattan","Sutton Place/Turtle Bay North","10022","2015/6/2",53,"0.37","Rain",1
"1059","B02765",7707,2015,6,3,"Manhattan","Murray Hill","10016","2015/6/3",61,"0","",1
"1060","B02765",8464,2015,6,4,"Manhattan","Greenwich Village South","10014","2015/6/4",60,"0","",1
"1061","B02765",9475,2015,6,5,"Brooklyn","Williamsburg (South Side)","11211","2015/6/5",63,"0.13","Rain",1
"1062","B02765",9319,2015,6,6,"Manhattan","Battery Park City","10080","2015/6/6",68,"0.19","Rain",0
"1063","B02765",8071,2015,6,7,"Manhattan","Penn Station/Madison Sq West","10001","2015/6/7",65,"0","",0
"1064","B02765",6752,2015,6,8,"Manhattan","Little Italy/NoLiTa","10012","2015/6/8",71,"0.06","Rain",1
"1065","B02765",7441,2015,6,9,"Brooklyn","Flatbush/Ditmas Park","11226","2015/6/9",76,"0.01","Rain",1
"1066","B02765",7522,2015,6,10,"Brooklyn","Gowanus","11215","2015/6/10",74,"0","",1
"1067","B02765",9013,2015,6,11,"Brooklyn","Bensonhurst East","11214","2015/6/11",81,"0","",1
"1068","B02765",9203,2015,6,12,"Manhattan","Washington Heights North","10032","2015/6/12",81,"0","",1
"1069","B02765",9076,2015,6,13,"Brooklyn","Boerum Hill","11217","2015/6/13",79,"0","",0
"1070","B02765",8129,2015,6,14,"Manhattan","Upper West Side South","10024","2015/6/14",77,"0.36","Rain",0
"1071","B02765",7593,2015,6,15,"Manhattan","Lincoln Square West","10023","2015/6/15",74,"0.57","Rain",1
"1072","B02765",7939,2015,6,16,"Queens","Astoria","11102","2015/6/16",72,"0.27","Rain",1
"1073","B02765",8157,2015,6,17,"Manhattan","East Chelsea","10011","2015/6/17",74,"T","Rain",1
"1074","B02765",8809,2015,6,18,"Queens","Long Island City/Queens Plaza","11101","2015/6/18",68,"0","",1
"1075","B02765",9055,2015,6,19,"Manhattan","SoHo","10013","2015/6/19",78,"0","",1
"1076","B02765",9161,2015,6,20,"Manhattan","West Chelsea/Hudson Yards","10014","2015/6/20",70,"T","Rain",0
"1077","B02765",7944,2015,6,21,"Brooklyn","Park Slope","11215","2015/6/21",80,"0.64","Rain",0
"1078","B02765",6252,2015,6,22,"Manhattan","Financial District North","10005","2015/6/22",79,"0","",1
"1079","B02765",7999,2015,6,23,"Brooklyn","Green-Wood Cemetery","11215","2015/6/23",83,"0.02","",1
"1080","B02765",7609,2015,6,24,"Manhattan","Upper West Side South","10024","2015/6/24",76,"0","",1
"1081","B02765",8602,2015,6,25,"Manhattan","Lenox Hill West","10065","2015/6/25",74,"0","",1
"1082","B02765",8616,2015,6,26,"Manhattan","Yorkville East","10028","2015/6/26",75,"0","",1
"1083","B02765",12226,2015,6,27,"Queens","Jackson Heights","11372","2015/6/27",65,"1.12","Rain",0
"1084","B02765",8518,2015,6,28,"Queens","JFK Airport","11430","2015/6/28",68,"0.29","Rain",0
"1085","B02765",6359,2015,6,29,"Manhattan","East Village","10009","2015/6/29",70,"0","",1
"1086","B02765",6947,2015,6,30,"Queens","Jamaica Estates","11423","2015/6/30",75,"0","",1
"1087","B02835",345,2015,6,1,"Manhattan","Midtown Center","10176","2015/6/1",55,"0.72","Rain",1
"1088","B02835",346,2015,6,2,"Manhattan","Meatpacking/West Village West","10013","2015/6/2",53,"0.37","Rain",1
"1089","B02835",348,2015,6,3,"Brooklyn","Fort Greene","11205","2015/6/3",61,"0","",1
"1090","B02835",343,2015,6,4,"Manhattan","Midtown East","10022","2015/6/4",60,"0","",1
"1091","B02835",374,2015,6,5,"Manhattan","Greenwich Village North","10014","2015/6/5",63,"0.13","Rain",1
"1092","B02835",382,2015,6,6,"Manhattan","Times Sq/Theatre District","10036","2015/6/6",68,"0.19","Rain",0
"1093","B02835",343,2015,6,7,"Brooklyn","Williamsburg (North Side)","11249","2015/6/7",65,"0","",0
"1094","B02835",301,2015,6,8,"Manhattan","Yorkville West","10028","2015/6/8",71,"0.06","Rain",1
"1095","B02835",362,2015,6,9,"Brooklyn","East New York","11207","2015/6/9",76,"0.01","Rain",1
"1096","B02835",398,2015,6,10,"Manhattan","Yorkville East","10028","2015/6/10",74,"0","",1
"1097","B02835",414,2015,6,11,"Manhattan","Battery Park City","10080","2015/6/11",81,"0","",1
"1098","B02835",512,2015,6,12,"Manhattan","Washington Heights North","10032","2015/6/12",81,"0","",1
"1099","B02835",653,2015,6,13,"Manhattan","Gramercy","10017","2015/6/13",79,"0","",0
"1100","B02835",636,2015,6,14,"Brooklyn","Sheepshead Bay","11229","2015/6/14",77,"0.36","Rain",0
"1101","B02835",536,2015,6,15,"Queens","Kew Gardens Hills","11367","2015/6/15",74,"0.57","Rain",1
"1102","B02835",706,2015,6,16,"Queens","Hillcrest/Pomonok","11415","2015/6/16",72,"0.27","Rain",1
"1103","B02835",858,2015,6,17,"Brooklyn","Greenpoint","11222","2015/6/17",74,"T","Rain",1
"1104","B02835",955,2015,6,18,"Manhattan","Yorkville East","10028","2015/6/18",68,"0","",1
"1105","B02835",1130,2015,6,19,"Brooklyn","Greenpoint","11222","2015/6/19",78,"0","",1
"1106","B02835",1302,2015,6,20,"Queens","Steinway","11105","2015/6/20",70,"T","Rain",0
"1107","B02835",998,2015,6,21,"Queens","Richmond Hill","11418","2015/6/21",80,"0.64","Rain",0
"1108","B02835",964,2015,6,22,"Queens","Sunnyside","11104","2015/6/22",79,"0","",1
"1109","B02835",1146,2015,6,23,"Queens","JFK Airport","11430","2015/6/23",83,"0.02","",1
"1110","B02835",1373,2015,6,24,"Manhattan","West Chelsea/Hudson Yards","10014","2015/6/24",76,"0","",1
"1111","B02835",1561,2015,6,25,"Brooklyn","Brooklyn Heights","11201","2015/6/25",74,"0","",1
"1112","B02835",1843,2015,6,26,"Brooklyn","Crown Heights North","11213","2015/6/26",75,"0","",1
"1113","B02835",2515,2015,6,27,"Bronx","Spuyten Duyvil/Kingsbridge","10463","2015/6/27",65,"1.12","Rain",0
"1114","B02835",1764,2015,6,28,"Brooklyn","Bushwick South","11221","2015/6/28",68,"0.29","Rain",0
"1115","B02835",1406,2015,6,29,"Brooklyn","Williamsburg (South Side)","11211","2015/6/29",70,"0","",1
"1116","B02835",1808,2015,6,30,"Queens","Queens Village","11429","2015/6/30",75,"0","",1
"1117","B02836",71,2015,6,1,"Brooklyn","Prospect-Lefferts Gardens","11225","2015/6/1",55,"0.72","Rain",1
"1118","B02836",75,2015,6,2,"Manhattan","Clinton East","10019","2015/6/2",53,"0.37","Rain",1
"1119","B02836",40,2015,6,3,"Manhattan","East Chelsea","10011","2015/6/3",61,"0","",1
"1120","B02836",60,2015,6,4,"Manhattan","Meatpacking/West Village West","10013","2015/6/4",60,"0","",1
"1121","B02836",52,2015,6,5,"Queens","Long Island City/Queens Plaza","11101","2015/6/5",63,"0.13","Rain",1
"1122","B02836",82,2015,6,6,"Queens","Long Island City/Queens Plaza","11101","2015/6/6",68,"0.19","Rain",0
"1123","B02836",81,2015,6,7,"Manhattan","SoHo","10013","2015/6/7",65,"0","",0
"1124","B02836",47,2015,6,8,"Manhattan","Upper West Side South","10024","2015/6/8",71,"0.06","Rain",1
"1125","B02836",42,2015,6,9,"Manhattan","East Harlem North","10029","2015/6/9",76,"0.01","Rain",1
"1126","B02836",67,2015,6,10,"Brooklyn","Cobble Hill","11201","2015/6/10",74,"0","",1
"1127","B02836",71,2015,6,11,"Manhattan","Times Sq/Theatre District","10036","2015/6/11",81,"0","",1
"1128","B02836",73,2015,6,12,"Manhattan","Union Sq","10003","2015/6/12",81,"0","",1
"1129","B02836",98,2015,6,13,"Queens","Richmond Hill","11418","2015/6/13",79,"0","",0
"1130","B02836",82,2015,6,14,"Manhattan","SoHo","10013","2015/6/14",77,"0.36","Rain",0
"1131","B02836",58,2015,6,15,"Manhattan","Times Sq/Theatre District","10036","2015/6/15",74,"0.57","Rain",1
"1132","B02836",80,2015,6,16,"Brooklyn","Williamsburg (North Side)","11249","2015/6/16",72,"0.27","Rain",1
"1133","B02836",54,2015,6,17,"Manhattan","Midtown North","10036","2015/6/17",74,"T","Rain",1
"1134","B02836",40,2015,6,18,"Manhattan","Alphabet City","10009","2015/6/18",68,"0","",1
"1135","B02836",75,2015,6,19,"Brooklyn","Bedford","11216","2015/6/19",78,"0","",1
"1136","B02836",80,2015,6,20,"Brooklyn","Bay Ridge","11209","2015/6/20",70,"T","Rain",0
"1137","B02836",77,2015,6,21,"Manhattan","Yorkville West","10028","2015/6/21",80,"0.64","Rain",0
"1138","B02836",51,2015,6,22,"Manhattan","Little Italy/NoLiTa","10012","2015/6/22",79,"0","",1
"1139","B02836",68,2015,6,23,"Manhattan","Midtown North","10036","2015/6/23",83,"0.02","",1
"1140","B02836",57,2015,6,24,"Queens","LaGuardia Airport","11371","2015/6/24",76,"0","",1
"1141","B02836",62,2015,6,25,"Brooklyn","East Flatbush/Remsen Village","11212","2015/6/25",74,"0","",1
"1142","B02836",74,2015,6,26,"Manhattan","Lower East Side","10002","2015/6/26",75,"0","",1
"1143","B02836",103,2015,6,27,"Brooklyn","Ocean Hill","11230","2015/6/27",65,"1.12","Rain",0
"1144","B02836",76,2015,6,28,"Queens","LaGuardia Airport","11371","2015/6/28",68,"0.29","Rain",0
"1145","B02836",48,2015,6,29,"Brooklyn","Williamsburg (South Side)","11211","2015/6/29",70,"0","",1
"1146","B02836",46,2015,6,30,"Manhattan","Little Italy/NoLiTa","10012","2015/6/30",75,"0","",1
